participant_id,source_file,trial_index,trial_type,task,rt,response,item_id,condition,is_critical,list,segment_text,segment_index,segment_role,correct_answer,question_text,participant_answer,correct,time_elapsed
a4vyu8s4qc,a4vyu8s4qc.csv,277,html-keyboard-response,reading,520.0, ,18,upper_bound_only_some,True,2,only some of the candidates.,7.0,trigger,,,,,572869
a4vyu8s4qc,a4vyu8s4qc.csv,278,html-keyboard-response,sentence_break,,,18,,,,,,,,,,,573871
a4vyu8s4qc,a4vyu8s4qc.csv,279,html-keyboard-response,reading,388.0, ,18,upper_bound_only_some,True,2,The others,9.0,target,,,,,574259
a4vyu8s4qc,a4vyu8s4qc.csv,280,html-keyboard-response,reading,537.0, ,18,upper_bound_only_some,True,2,were scheduled to come in,10.0,post_target,,,,,574797
a4vyu8s4qc,a4vyu8s4qc.csv,281,html-keyboard-response,reading,493.0, ,18,upper_bound_only_some,True,2,the following afternoon.,11.0,other,,,,,575290
a4vyu8s4qc,a4vyu8s4qc.csv,282,html-keyboard-response,reading,657.0, ,f6,filler,False,2,The weather forecast predicted,0.0,other,,,,,575948
a4vyu8s4qc,a4vyu8s4qc.csv,283,html-keyboard-response,reading,546.0, ,f6,filler,False,2,heavy rain for the entire week.,1.0,other,,,,,576494
a4vyu8s4qc,a4vyu8s4qc.csv,284,html-keyboard-response,sentence_break,,,f6,,,,,,,,,,,577496
a4vyu8s4qc,a4vyu8s4qc.csv,285,html-keyboard-response,reading,536.0, ,f6,filler,False,2,"Despite the warning,",3.0,other,,,,,578032
a4vyu8s4qc,a4vyu8s4qc.csv,286,html-keyboard-response,reading,464.0, ,f6,filler,False,2,many people,4.0,other,,,,,578496
a4vyu8s4qc,a4vyu8s4qc.csv,287,html-keyboard-response,reading,743.0, ,f6,filler,False,2,went out without umbrellas.,5.0,other,,,,,579240
a4vyu8s4qc,a4vyu8s4qc.csv,288,html-keyboard-response,comprehension,2096.0,j,f6,,,,,,,no,Did the forecast predict sunshine?,no,True,581336
a4vyu8s4qc,a4vyu8s4qc.csv,289,html-keyboard-response,reading,536.0, ,f30,filler,False,2,The students organised,0.0,other,,,,,581872
a4vyu8s4qc,a4vyu8s4qc.csv,290,html-keyboard-response,reading,580.0, ,f30,filler,False,2,a charity bake sale,1.0,other,,,,,582453
a4vyu8s4qc,a4vyu8s4qc.csv,291,html-keyboard-response,reading,1730.0, ,f30,filler,False,2,in the school hall.,2.0,other,,,,,584183
a4vyu8s4qc,a4vyu8s4qc.csv,292,html-keyboard-response,sentence_break,,,f30,,,,,,,,,,,585185
a4vyu8s4qc,a4vyu8s4qc.csv,293,html-keyboard-response,reading,574.0, ,f30,filler,False,2,They raised over two hundred pounds,4.0,other,,,,,585760
a4vyu8s4qc,a4vyu8s4qc.csv,294,html-keyboard-response,reading,619.0, ,f30,filler,False,2,which they donated,5.0,other,,,,,586379
a4vyu8s4qc,a4vyu8s4qc.csv,295,html-keyboard-response,reading,569.0, ,f30,filler,False,2,to the local food bank.,6.0,other,,,,,586948
a4vyu8s4qc,a4vyu8s4qc.csv,296,html-keyboard-response,reading,637.0, ,f21,filler,False,2,The gardener planted,0.0,other,,,,,587586
a4vyu8s4qc,a4vyu8s4qc.csv,297,html-keyboard-response,reading,476.0, ,f21,filler,False,2,a row of rose bushes,1.0,other,,,,,588062
a4vyu8s4qc,a4vyu8s4qc.csv,298,html-keyboard-response,reading,550.0, ,f21,filler,False,2,along the garden fence.,2.0,other,,,,,588612
a4vyu8s4qc,a4vyu8s4qc.csv,299,html-keyboard-response,sentence_break,,,f21,,,,,,,,,,,589613
a4vyu8s4qc,a4vyu8s4qc.csv,300,html-keyboard-response,reading,469.0, ,f21,filler,False,2,By the following spring,4.0,other,,,,,590083
a4vyu8s4qc,a4vyu8s4qc.csv,301,html-keyboard-response,reading,544.0, ,f21,filler,False,2,the bushes had grown,5.0,other,,,,,590628
a4vyu8s4qc,a4vyu8s4qc.csv,302,html-keyboard-response,reading,545.0, ,f21,filler,False,2,and were covered in flowers.,6.0,other,,,,,591174
a4vyu8s4qc,a4vyu8s4qc.csv,303,html-keyboard-response,comprehension,3375.0,j,f21,,,,,,,yes,Were the rose bushes planted along the fence?,no,False,594549
a4vyu8s4qc,a4vyu8s4qc.csv,304,html-keyboard-response,reading,1408.0, ,6,upper_bound_only_some,True,2,The professor was trying to determine,0.0,other,,,,,595957
a4vyu8s4qc,a4vyu8s4qc.csv,305,html-keyboard-response,reading,549.0, ,6,upper_bound_only_some,True,2,whether Tom had read,1.0,other,,,,,596507
a4vyu8s4qc,a4vyu8s4qc.csv,306,html-keyboard-response,reading,561.0, ,6,upper_bound_only_some,True,2,all the chapters,2.0,other,,,,,597068
a4vyu8s4qc,a4vyu8s4qc.csv,307,html-keyboard-response,reading,469.0, ,6,upper_bound_only_some,True,2,before the exam.,3.0,other,,,,,597538
a4vyu8s4qc,a4vyu8s4qc.csv,308,html-keyboard-response,sentence_break,,,6,,,,,,,,,,,598539
a4vyu8s4qc,a4vyu8s4qc.csv,309,html-keyboard-response,reading,326.0, ,6,upper_bound_only_some,True,2,Tom admitted,5.0,other,,,,,598865
a4vyu8s4qc,a4vyu8s4qc.csv,310,html-keyboard-response,reading,507.0, ,6,upper_bound_only_some,True,2,that he had read,6.0,other,,,,,599373
a4vyu8s4qc,a4vyu8s4qc.csv,311,html-keyboard-response,reading,474.0, ,6,upper_bound_only_some,True,2,only some of the chapters.,7.0,trigger,,,,,599847
a4vyu8s4qc,a4vyu8s4qc.csv,312,html-keyboard-response,sentence_break,,,6,,,,,,,,,,,600850
a4vyu8s4qc,a4vyu8s4qc.csv,313,html-keyboard-response,reading,354.0, ,6,upper_bound_only_some,True,2,The rest,9.0,target,,,,,601205
a4vyu8s4qc,a4vyu8s4qc.csv,314,html-keyboard-response,reading,466.0, ,6,upper_bound_only_some,True,2,were too difficult,10.0,post_target,,,,,601671
a4vyu8s4qc,a4vyu8s4qc.csv,315,html-keyboard-response,reading,465.0, ,6,upper_bound_only_some,True,2,to finish before the deadline.,11.0,other,,,,,602137
a4vyu8s4qc,a4vyu8s4qc.csv,316,html-keyboard-response,reading,1328.0, ,16,lower_bound_some,True,2,Tom's sister was in the kitchen,0.0,other,,,,,603465
a4vyu8s4qc,a4vyu8s4qc.csv,317,html-keyboard-response,reading,1041.0, ,16,lower_bound_some,True,2,getting ready for the party,1.0,other,,,,,604506
a4vyu8s4qc,a4vyu8s4qc.csv,318,html-keyboard-response,reading,868.0, ,16,lower_bound_some,True,2,and preparing the food.,2.0,other,,,,,605374
a4vyu8s4qc,a4vyu8s4qc.csv,319,html-keyboard-response,sentence_break,,,16,,,,,,,,,,,606375
a4vyu8s4qc,a4vyu8s4qc.csv,320,html-keyboard-response,reading,488.0, ,16,lower_bound_some,True,2,She told him,4.0,other,,,,,606863
a4vyu8s4qc,a4vyu8s4qc.csv,321,html-keyboard-response,reading,467.0, ,16,lower_bound_some,True,2,that she had wrapped,5.0,other,,,,,607330
a4vyu8s4qc,a4vyu8s4qc.csv,322,html-keyboard-response,reading,464.0, ,16,lower_bound_some,True,2,some of the presents.,6.0,trigger,,,,,607795
a4vyu8s4qc,a4vyu8s4qc.csv,323,html-keyboard-response,sentence_break,,,16,,,,,,,,,,,608797
a4vyu8s4qc,a4vyu8s4qc.csv,324,html-keyboard-response,reading,427.0, ,16,lower_bound_some,True,2,The others,8.0,target,,,,,609225
a4vyu8s4qc,a4vyu8s4qc.csv,325,html-keyboard-response,reading,480.0, ,16,lower_bound_some,True,2,were hidden away,9.0,post_target,,,,,609705
a4vyu8s4qc,a4vyu8s4qc.csv,326,html-keyboard-response,reading,473.0, ,16,lower_bound_some,True,2,in the bedroom cupboard.,10.0,other,,,,,610178
a4vyu8s4qc,a4vyu8s4qc.csv,327,html-keyboard-response,comprehension,3980.0,f,16,,,,,,,no,Was Tom's sister wrapping presents for a wedding?,yes,False,614159
a4vyu8s4qc,a4vyu8s4qc.csv,328,html-keyboard-response,reading,879.0, ,f18,filler,False,2,Michael trained hard,0.0,other,,,,,615039
a4vyu8s4qc,a4vyu8s4qc.csv,329,html-keyboard-response,reading,546.0, ,f18,filler,False,2,for the marathon,1.0,other,,,,,615585
a4vyu8s4qc,a4vyu8s4qc.csv,330,html-keyboard-response,reading,587.0, ,f18,filler,False,2,over the summer months.,2.0,other,,,,,616172
a4vyu8s4qc,a4vyu8s4qc.csv,331,html-keyboard-response,sentence_break,,,f18,,,,,,,,,,,617173
a4vyu8s4qc,a4vyu8s4qc.csv,332,html-keyboard-response,reading,410.0, ,f18,filler,False,2,On race day,4.0,other,,,,,617584
a4vyu8s4qc,a4vyu8s4qc.csv,333,html-keyboard-response,reading,494.0, ,f18,filler,False,2,he completed the course,5.0,other,,,,,618078
a4vyu8s4qc,a4vyu8s4qc.csv,334,html-keyboard-response,reading,611.0, ,f18,filler,False,2,in under four hours.,6.0,other,,,,,618689
a4vyu8s4qc,a4vyu8s4qc.csv,335,html-keyboard-response,reading,2197.0, ,15,upper_bound_only_some,True,2,The conference organiser had asked Maria,0.0,other,,,,,620887
a4vyu8s4qc,a4vyu8s4qc.csv,336,html-keyboard-response,reading,754.0, ,15,upper_bound_only_some,True,2,to book,1.0,other,,,,,621641
a4vyu8s4qc,a4vyu8s4qc.csv,337,html-keyboard-response,reading,705.0, ,15,upper_bound_only_some,True,2,all the hotel rooms,2.0,other,,,,,622347
a4vyu8s4qc,a4vyu8s4qc.csv,338,html-keyboard-response,reading,813.0, ,15,upper_bound_only_some,True,2,for the visiting delegation.,3.0,other,,,,,623160
a4vyu8s4qc,a4vyu8s4qc.csv,339,html-keyboard-response,sentence_break,,,15,,,,,,,,,,,624163
a4vyu8s4qc,a4vyu8s4qc.csv,340,html-keyboard-response,reading,437.0, ,15,upper_bound_only_some,True,2,Maria explained,5.0,other,,,,,624600
a4vyu8s4qc,a4vyu8s4qc.csv,341,html-keyboard-response,reading,519.0, ,15,upper_bound_only_some,True,2,that she had booked,6.0,other,,,,,625119
a4vyu8s4qc,a4vyu8s4qc.csv,342,html-keyboard-response,reading,561.0, ,15,upper_bound_only_some,True,2,only some of the hotel rooms.,7.0,trigger,,,,,625680
a4vyu8s4qc,a4vyu8s4qc.csv,343,html-keyboard-response,sentence_break,,,15,,,,,,,,,,,626682
a4vyu8s4qc,a4vyu8s4qc.csv,344,html-keyboard-response,reading,420.0, ,15,upper_bound_only_some,True,2,The rest,9.0,target,,,,,627103
a4vyu8s4qc,a4vyu8s4qc.csv,345,html-keyboard-response,reading,544.0, ,15,upper_bound_only_some,True,2,were on a waiting list,10.0,post_target,,,,,627647
a4vyu8s4qc,a4vyu8s4qc.csv,346,html-keyboard-response,reading,589.0, ,15,upper_bound_only_some,True,2,at a different hotel.,11.0,other,,,,,628236
a4vyu8s4qc,a4vyu8s4qc.csv,347,html-keyboard-response,reading,610.0, ,f22,filler,False,2,Karen received,0.0,other,,,,,628847
a4vyu8s4qc,a4vyu8s4qc.csv,348,html-keyboard-response,reading,555.0, ,f22,filler,False,2,a promotion at work,1.0,other,,,,,629402
a4vyu8s4qc,a4vyu8s4qc.csv,349,html-keyboard-response,reading,628.0, ,f22,filler,False,2,after her outstanding performance.,2.0,other,,,,,630030
a4vyu8s4qc,a4vyu8s4qc.csv,350,html-keyboard-response,sentence_break,,,f22,,,,,,,,,,,631032
a4vyu8s4qc,a4vyu8s4qc.csv,351,html-keyboard-response,reading,442.0, ,f22,filler,False,2,Her team celebrated,4.0,other,,,,,631475
a4vyu8s4qc,a4vyu8s4qc.csv,352,html-keyboard-response,reading,590.0, ,f22,filler,False,2,with a small party,5.0,other,,,,,632065
a4vyu8s4qc,a4vyu8s4qc.csv,353,html-keyboard-response,reading,480.0, ,f22,filler,False,2,in the office kitchen.,6.0,other,,,,,632545
a4vyu8s4qc,a4vyu8s4qc.csv,354,html-keyboard-response,reading,612.0, ,f10,filler,False,2,The flight was delayed,0.0,other,,,,,633157
a4vyu8s4qc,a4vyu8s4qc.csv,355,html-keyboard-response,reading,524.0, ,f10,filler,False,2,by two hours,1.0,other,,,,,633681
a4vyu8s4qc,a4vyu8s4qc.csv,356,html-keyboard-response,reading,492.0, ,f10,filler,False,2,due to bad weather.,2.0,other,,,,,634174
a4vyu8s4qc,a4vyu8s4qc.csv,357,html-keyboard-response,sentence_break,,,f10,,,,,,,,,,,635175
a4vyu8s4qc,a4vyu8s4qc.csv,358,html-keyboard-response,reading,318.0, ,f10,filler,False,2,The passengers waited patiently,4.0,other,,,,,635493
a4vyu8s4qc,a4vyu8s4qc.csv,359,html-keyboard-response,reading,668.0, ,f10,filler,False,2,in the departure lounge,5.0,other,,,,,636161
a4vyu8s4qc,a4vyu8s4qc.csv,360,html-keyboard-response,reading,622.0, ,f10,filler,False,2,reading books and magazines.,6.0,other,,,,,636783
a4vyu8s4qc,a4vyu8s4qc.csv,361,html-keyboard-response,reading,683.0, ,14,upper_bound_some,True,2,The department head wanted to know,0.0,other,,,,,637467
a4vyu8s4qc,a4vyu8s4qc.csv,362,html-keyboard-response,reading,743.0, ,14,upper_bound_some,True,2,whether the professor had graded,1.0,other,,,,,638211
a4vyu8s4qc,a4vyu8s4qc.csv,363,html-keyboard-response,reading,585.0, ,14,upper_bound_some,True,2,all the essays,2.0,other,,,,,638796
a4vyu8s4qc,a4vyu8s4qc.csv,364,html-keyboard-response,reading,575.0, ,14,upper_bound_some,True,2,from the final exam.,3.0,other,,,,,639372
a4vyu8s4qc,a4vyu8s4qc.csv,365,html-keyboard-response,sentence_break,,,14,,,,,,,,,,,640373
a4vyu8s4qc,a4vyu8s4qc.csv,366,html-keyboard-response,reading,356.0, ,14,upper_bound_some,True,2,The professor replied,5.0,other,,,,,640729
a4vyu8s4qc,a4vyu8s4qc.csv,367,html-keyboard-response,reading,509.0, ,14,upper_bound_some,True,2,that he had graded,6.0,other,,,,,641238
a4vyu8s4qc,a4vyu8s4qc.csv,368,html-keyboard-response,reading,533.0, ,14,upper_bound_some,True,2,some of the essays.,7.0,trigger,,,,,641772
a4vyu8s4qc,a4vyu8s4qc.csv,369,html-keyboard-response,sentence_break,,,14,,,,,,,,,,,642773
a4vyu8s4qc,a4vyu8s4qc.csv,370,html-keyboard-response,reading,415.0, ,14,upper_bound_some,True,2,The others,9.0,target,,,,,643189
a4vyu8s4qc,a4vyu8s4qc.csv,371,html-keyboard-response,reading,552.0, ,14,upper_bound_some,True,2,required more careful attention,10.0,post_target,,,,,643741
a4vyu8s4qc,a4vyu8s4qc.csv,372,html-keyboard-response,reading,535.0, ,14,upper_bound_some,True,2,and would take extra time.,11.0,other,,,,,644276
a4vyu8s4qc,a4vyu8s4qc.csv,373,html-keyboard-response,reading,594.0, ,f17,filler,False,2,The electrician arrived,0.0,other,,,,,644871
a4vyu8s4qc,a4vyu8s4qc.csv,374,html-keyboard-response,reading,681.0, ,f17,filler,False,2,at the house early in the morning,1.0,other,,,,,645553
a4vyu8s4qc,a4vyu8s4qc.csv,375,html-keyboard-response,reading,696.0, ,f17,filler,False,2,to fix the wiring.,2.0,other,,,,,646250
a4vyu8s4qc,a4vyu8s4qc.csv,376,html-keyboard-response,sentence_break,,,f17,,,,,,,,,,,647252
a4vyu8s4qc,a4vyu8s4qc.csv,377,html-keyboard-response,reading,383.0, ,f17,filler,False,2,He worked steadily,4.0,other,,,,,647635
a4vyu8s4qc,a4vyu8s4qc.csv,378,html-keyboard-response,reading,577.0, ,f17,filler,False,2,throughout the day,5.0,other,,,,,648212
a4vyu8s4qc,a4vyu8s4qc.csv,379,html-keyboard-response,reading,840.0, ,f17,filler,False,2,and finished by late afternoon.,6.0,other,,,,,649053
a4vyu8s4qc,a4vyu8s4qc.csv,380,html-keyboard-response,reading,1371.0, ,f3,filler,False,2,The manager called a meeting,0.0,other,,,,,650424
a4vyu8s4qc,a4vyu8s4qc.csv,381,html-keyboard-response,reading,638.0, ,f3,filler,False,2,to discuss the quarterly results.,1.0,other,,,,,651062
a4vyu8s4qc,a4vyu8s4qc.csv,382,html-keyboard-response,sentence_break,,,f3,,,,,,,,,,,652064
a4vyu8s4qc,a4vyu8s4qc.csv,383,html-keyboard-response,reading,423.0, ,f3,filler,False,2,The sales team,3.0,other,,,,,652487
a4vyu8s4qc,a4vyu8s4qc.csv,384,html-keyboard-response,reading,457.0, ,f3,filler,False,2,had exceeded their targets,4.0,other,,,,,652944
a4vyu8s4qc,a4vyu8s4qc.csv,385,html-keyboard-response,reading,524.0, ,f3,filler,False,2,by a significant margin.,5.0,other,,,,,653469
a4vyu8s4qc,a4vyu8s4qc.csv,386,html-keyboard-response,comprehension,2132.0,f,f3,,,,,,,yes,Did the sales team exceed their targets?,yes,True,655601
a4vyu8s4qc,a4vyu8s4qc.csv,387,html-keyboard-response,reading,444.0, ,17,upper_bound_some,True,2,The director was anxious to find out,0.0,other,,,,,656045
a4vyu8s4qc,a4vyu8s4qc.csv,388,html-keyboard-response,reading,598.0, ,17,upper_bound_some,True,2,whether his assistant had reviewed,1.0,other,,,,,656643
a4vyu8s4qc,a4vyu8s4qc.csv,389,html-keyboard-response,reading,458.0, ,17,upper_bound_some,True,2,all the financial reports,2.0,other,,,,,657102
a4vyu8s4qc,a4vyu8s4qc.csv,390,html-keyboard-response,reading,535.0, ,17,upper_bound_some,True,2,before the board meeting.,3.0,other,,,,,657637
a4vyu8s4qc,a4vyu8s4qc.csv,391,html-keyboard-response,sentence_break,,,17,,,,,,,,,,,658640
a4vyu8s4qc,a4vyu8s4qc.csv,392,html-keyboard-response,reading,348.0, ,17,upper_bound_some,True,2,The assistant replied,5.0,other,,,,,658988
a4vyu8s4qc,a4vyu8s4qc.csv,393,html-keyboard-response,reading,446.0, ,17,upper_bound_some,True,2,that she had reviewed,6.0,other,,,,,659435
a4vyu8s4qc,a4vyu8s4qc.csv,394,html-keyboard-response,reading,453.0, ,17,upper_bound_some,True,2,some of the reports.,7.0,trigger,,,,,659888
a4vyu8s4qc,a4vyu8s4qc.csv,395,html-keyboard-response,sentence_break,,,17,,,,,,,,,,,660889
a4vyu8s4qc,a4vyu8s4qc.csv,396,html-keyboard-response,reading,424.0, ,17,upper_bound_some,True,2,The rest,9.0,target,,,,,661313
a4vyu8s4qc,a4vyu8s4qc.csv,397,html-keyboard-response,reading,644.0, ,17,upper_bound_some,True,2,contained complex data,10.0,post_target,,,,,661958
a4vyu8s4qc,a4vyu8s4qc.csv,398,html-keyboard-response,reading,770.0, ,17,upper_bound_some,True,2,that needed further analysis.,11.0,other,,,,,662728
a4vyu8s4qc,a4vyu8s4qc.csv,399,html-keyboard-response,reading,711.0, ,f33,filler,False,2,The volunteers cleaned up,0.0,other,,,,,663439
a4vyu8s4qc,a4vyu8s4qc.csv,400,html-keyboard-response,reading,691.0, ,f33,filler,False,2,the beach after the storm,1.0,other,,,,,664131
a4vyu8s4qc,a4vyu8s4qc.csv,401,html-keyboard-response,reading,573.0, ,f33,filler,False,2,picking up debris and litter.,2.0,other,,,,,664704
a4vyu8s4qc,a4vyu8s4qc.csv,402,html-keyboard-response,sentence_break,,,f33,,,,,,,,,,,665706
a4vyu8s4qc,a4vyu8s4qc.csv,403,html-keyboard-response,reading,561.0, ,f33,filler,False,2,By the end of the day,4.0,other,,,,,666268
a4vyu8s4qc,a4vyu8s4qc.csv,404,html-keyboard-response,reading,530.0, ,f33,filler,False,2,the shoreline looked,5.0,other,,,,,666798
a4vyu8s4qc,a4vyu8s4qc.csv,405,html-keyboard-response,reading,480.0, ,f33,filler,False,2,much better than before.,6.0,other,,,,,667278
a4vyu8s4qc,a4vyu8s4qc.csv,406,html-keyboard-response,reading,565.0, ,8,upper_bound_some,True,2,John asked his wife,0.0,other,,,,,667843
a4vyu8s4qc,a4vyu8s4qc.csv,407,html-keyboard-response,reading,466.0, ,8,upper_bound_some,True,2,whether she had planted,1.0,other,,,,,668310
a4vyu8s4qc,a4vyu8s4qc.csv,408,html-keyboard-response,reading,468.0, ,8,upper_bound_some,True,2,all the flowers,2.0,other,,,,,668779
a4vyu8s4qc,a4vyu8s4qc.csv,409,html-keyboard-response,reading,604.0, ,8,upper_bound_some,True,2,she had bought at the market.,3.0,other,,,,,669383
a4vyu8s4qc,a4vyu8s4qc.csv,410,html-keyboard-response,sentence_break,,,8,,,,,,,,,,,670386
a4vyu8s4qc,a4vyu8s4qc.csv,411,html-keyboard-response,reading,416.0, ,8,upper_bound_some,True,2,She replied,5.0,other,,,,,670802
a4vyu8s4qc,a4vyu8s4qc.csv,412,html-keyboard-response,reading,452.0, ,8,upper_bound_some,True,2,that she had planted,6.0,other,,,,,671255
a4vyu8s4qc,a4vyu8s4qc.csv,413,html-keyboard-response,reading,500.0, ,8,upper_bound_some,True,2,some of the flowers.,7.0,trigger,,,,,671755
a4vyu8s4qc,a4vyu8s4qc.csv,414,html-keyboard-response,sentence_break,,,8,,,,,,,,,,,672756
a4vyu8s4qc,a4vyu8s4qc.csv,415,html-keyboard-response,reading,348.0, ,8,upper_bound_some,True,2,The others,9.0,target,,,,,673105
a4vyu8s4qc,a4vyu8s4qc.csv,416,html-keyboard-response,reading,541.0, ,8,upper_bound_some,True,2,were still in pots,10.0,post_target,,,,,673647
a4vyu8s4qc,a4vyu8s4qc.csv,417,html-keyboard-response,reading,490.0, ,8,upper_bound_some,True,2,on the balcony.,11.0,other,,,,,674137
a4vyu8s4qc,a4vyu8s4qc.csv,418,html-keyboard-response,reading,690.0, ,f13,filler,False,2,The dentist recommended,0.0,other,,,,,674827
a4vyu8s4qc,a4vyu8s4qc.csv,419,html-keyboard-response,reading,509.0, ,f13,filler,False,2,that James brush his teeth,1.0,other,,,,,675337
a4vyu8s4qc,a4vyu8s4qc.csv,420,html-keyboard-response,reading,513.0, ,f13,filler,False,2,three times a day.,2.0,other,,,,,675850
a4vyu8s4qc,a4vyu8s4qc.csv,421,html-keyboard-response,sentence_break,,,f13,,,,,,,,,,,676853
a4vyu8s4qc,a4vyu8s4qc.csv,422,html-keyboard-response,reading,442.0, ,f13,filler,False,2,James bought,4.0,other,,,,,677296
a4vyu8s4qc,a4vyu8s4qc.csv,423,html-keyboard-response,reading,456.0, ,f13,filler,False,2,a new electric toothbrush,5.0,other,,,,,677752
a4vyu8s4qc,a4vyu8s4qc.csv,424,html-keyboard-response,reading,543.0, ,f13,filler,False,2,and started following the advice.,6.0,other,,,,,678296
a4vyu8s4qc,a4vyu8s4qc.csv,425,html-keyboard-response,reading,596.0, ,4,lower_bound_some,True,2,The warden of the zoo,0.0,other,,,,,678892
a4vyu8s4qc,a4vyu8s4qc.csv,426,html-keyboard-response,reading,492.0, ,4,lower_bound_some,True,2,asked the worker,1.0,other,,,,,679385
a4vyu8s4qc,a4vyu8s4qc.csv,427,html-keyboard-response,reading,778.0, ,4,lower_bound_some,True,2,what he had been doing the whole morning.,2.0,other,,,,,680163
a4vyu8s4qc,a4vyu8s4qc.csv,428,html-keyboard-response,sentence_break,,,4,,,,,,,,,,,681165
a4vyu8s4qc,a4vyu8s4qc.csv,429,html-keyboard-response,reading,389.0, ,4,lower_bound_some,True,2,He replied that,4.0,other,,,,,681554
a4vyu8s4qc,a4vyu8s4qc.csv,430,html-keyboard-response,reading,451.0, ,4,lower_bound_some,True,2,he had fed,5.0,other,,,,,682005
a4vyu8s4qc,a4vyu8s4qc.csv,431,html-keyboard-response,reading,435.0, ,4,lower_bound_some,True,2,some of the lions.,6.0,trigger,,,,,682441
a4vyu8s4qc,a4vyu8s4qc.csv,432,html-keyboard-response,sentence_break,,,4,,,,,,,,,,,683442
a4vyu8s4qc,a4vyu8s4qc.csv,433,html-keyboard-response,reading,452.0, ,4,lower_bound_some,True,2,The rest,8.0,target,,,,,683894
a4vyu8s4qc,a4vyu8s4qc.csv,434,html-keyboard-response,reading,463.0, ,4,lower_bound_some,True,2,were being examined by the vets,9.0,post_target,,,,,684357
a4vyu8s4qc,a4vyu8s4qc.csv,435,html-keyboard-response,reading,680.0, ,4,lower_bound_some,True,2,and would be fed later.,10.0,other,,,,,685038
a4vyu8s4qc,a4vyu8s4qc.csv,436,html-keyboard-response,reading,558.0, ,f7,filler,False,2,Emily started her new job,0.0,other,,,,,685597
a4vyu8s4qc,a4vyu8s4qc.csv,437,html-keyboard-response,reading,462.0, ,f7,filler,False,2,at the marketing firm,1.0,other,,,,,686059
a4vyu8s4qc,a4vyu8s4qc.csv,438,html-keyboard-response,reading,481.0, ,f7,filler,False,2,on a Monday morning.,2.0,other,,,,,686540
a4vyu8s4qc,a4vyu8s4qc.csv,439,html-keyboard-response,sentence_break,,,f7,,,,,,,,,,,687542
a4vyu8s4qc,a4vyu8s4qc.csv,440,html-keyboard-response,reading,355.0, ,f7,filler,False,2,Her colleagues,4.0,other,,,,,687897
a4vyu8s4qc,a4vyu8s4qc.csv,441,html-keyboard-response,reading,473.0, ,f7,filler,False,2,welcomed her warmly,5.0,other,,,,,688371
a4vyu8s4qc,a4vyu8s4qc.csv,442,html-keyboard-response,reading,511.0, ,f7,filler,False,2,and showed her around the office.,6.0,other,,,,,688882
a4vyu8s4qc,a4vyu8s4qc.csv,443,html-keyboard-response,reading,696.0, ,f16,filler,False,2,The children built,0.0,other,,,,,689578
a4vyu8s4qc,a4vyu8s4qc.csv,444,html-keyboard-response,reading,608.0, ,f16,filler,False,2,a snowman in the front yard,1.0,other,,,,,690187
a4vyu8s4qc,a4vyu8s4qc.csv,445,html-keyboard-response,reading,651.0, ,f16,filler,False,2,during the winter holidays.,2.0,other,,,,,690838
a4vyu8s4qc,a4vyu8s4qc.csv,446,html-keyboard-response,sentence_break,,,f16,,,,,,,,,,,691840
a4vyu8s4qc,a4vyu8s4qc.csv,447,html-keyboard-response,reading,371.0, ,f16,filler,False,2,They used a carrot,4.0,other,,,,,692211
a4vyu8s4qc,a4vyu8s4qc.csv,448,html-keyboard-response,reading,547.0, ,f16,filler,False,2,for the nose,5.0,other,,,,,692758
a4vyu8s4qc,a4vyu8s4qc.csv,449,html-keyboard-response,reading,617.0, ,f16,filler,False,2,and buttons for the eyes.,6.0,other,,,,,693375
a4vyu8s4qc,a4vyu8s4qc.csv,450,html-keyboard-response,comprehension,2216.0,f,f16,,,,,,,yes,Did the children use a carrot for the nose?,yes,True,695592
a4vyu8s4qc,a4vyu8s4qc.csv,451,html-keyboard-response,reading,513.0, ,f34,filler,False,2,The baker experimented,0.0,other,,,,,696105
a4vyu8s4qc,a4vyu8s4qc.csv,452,html-keyboard-response,reading,469.0, ,f34,filler,False,2,with a new recipe,1.0,other,,,,,696574
a4vyu8s4qc,a4vyu8s4qc.csv,453,html-keyboard-response,reading,524.0, ,f34,filler,False,2,for sourdough bread.,2.0,other,,,,,697099
a4vyu8s4qc,a4vyu8s4qc.csv,454,html-keyboard-response,sentence_break,,,f34,,,,,,,,,,,698100
a4vyu8s4qc,a4vyu8s4qc.csv,455,html-keyboard-response,reading,352.0, ,f34,filler,False,2,The first batch turned out,4.0,other,,,,,698452
a4vyu8s4qc,a4vyu8s4qc.csv,456,html-keyboard-response,reading,515.0, ,f34,filler,False,2,surprisingly well,5.0,other,,,,,698967
a4vyu8s4qc,a4vyu8s4qc.csv,457,html-keyboard-response,reading,537.0, ,f34,filler,False,2,and sold out within the hour.,6.0,other,,,,,699504
a4vyu8s4qc,a4vyu8s4qc.csv,458,html-keyboard-response,comprehension,1474.0,f,f34,,,,,,,yes,Did the sourdough bread sell quickly?,yes,True,700979
a4vyu8s4qc,a4vyu8s4qc.csv,459,html-keyboard-response,reading,927.0, ,9,upper_bound_only_some,True,2,The landlord stopped by to check,0.0,other,,,,,701907
a4vyu8s4qc,a4vyu8s4qc.csv,460,html-keyboard-response,reading,587.0, ,9,upper_bound_only_some,True,2,whether the repairman had fixed,1.0,other,,,,,702494
